date,V1,V2,V4,V5,V7,V8,V1_fuel,V2_fuel,V4_fuel,V5_fuel,V7_fuel,V8_fuel,FuelScore
2002-02-28,35.5239365826,,1.4312915330919804,12.682582,32.8,1.1071889639027,0.0,,100.0,96.66666666666667,59.19790341922177,54.58572235076564,63.841586278434804
2002-03-31,34.047604823,,1.4312915330919804,12.682582,31.6,1.0689676526603868,0.0,,100.0,95.0,55.42667239244836,47.60607582197653,60.15307806461282
2002-04-30,34.047604823,33.319278620730614,1.0007529778914803,12.456402,30.4,1.0689676526603868,0.0,,100.0,93.33333333333333,51.64571260942642,47.61756957803013,59.098848254789246
2002-05-31,34.047604823,33.319278620730614,1.0007529778914803,12.456402,29.2,1.0689676526603868,0.0,,100.0,91.66666666666666,47.85041480274731,47.62906211177702,58.04258198479671
2002-06-30,33.312486846,33.319278620730614,1.0007529778914803,12.456402,28.0,1.0455362998363205,0.0,,100.0,90.0,44.03906191179295,43.541334295508406,55.438629820881275
2002-07-31,33.312486846,31.570882090807263,1.3098531783077316,12.362782,27.166666666666668,1.0455362998363205,0.0,,97.5,83.33333333333334,41.30902140949838,43.73942943332013,52.9239792698438
2002-08-31,33.312486846,31.570882090807263,1.3098531783077316,12.362782,26.333333333333332,1.0455362998363205,0.0,,97.5,81.66666666666667,38.56824024465372,43.93791732373882,52.087951612457026
2002-09-30,32.2920935846,31.570882090807263,1.3098531783077316,12.362782,25.5,1.1194041964407746,0.0,,97.5,80.0,35.81927470337637,57.57075310490172,56.31551092842739
2002-10-31,32.2920935846,32.17502732054221,1.6768504122381511,12.374393,24.666666666666668,1.1194041964407746,0.0,,90.0,83.33333333333334,33.065900900107636,57.60520282159668,56.63585272489057
2002-11-30,32.2920935846,32.17502732054221,1.6768504122381511,12.374393,23.833333333333332,1.1194041964407746,0.0,,90.0,81.66666666666667,30.31314020215767,57.639698433680906,55.73629888487076
2002-12-31,32.0462329914,32.17502732054221,1.6768504122381511,12.374393,23.0,1.017508256252245,0.0,,90.0,80.0,27.567261278745697,38.79482913417473,47.720201685165755
2003-01-31,32.0462329914,34.20247643175783,2.0082301384923116,12.341276,22.5,1.017508256252245,0.0,,80.83333333333333,73.33333333333333,25.887153587020673,38.7344104840167,44.9505152284979
2003-02-28,32.0462329914,34.20247643175783,2.0082301384923116,12.341276,23.2,1.017508256252245,0.0,,81.66666666666667,71.66666666666667,27.900769544467753,38.673803096962104,44.730266376202465
2003-03-31,31.3486623014,34.20247643175783,2.0082301384923116,12.341276,23.9,1.152510092415265,0.0,,82.5,70.0,29.902557938451878,63.47728669680121,53.882100311954225
2003-04-30,31.3486623014,35.63121489216455,2.4587922702757066,12.358857,24.6,1.152510092415265,0.0,,73.33333333333333,73.33333333333333,31.896368452926595,63.3119220598855,54.72454560355907
