date,skew_raw,skew_pctl_1y,skew_pctl_5y,skew_zscore_3m,skew_zscore_1y,skew_zscore_3y,skew_delta_zscore_3m,skew_delta_zscore_1y
2021-01-05,143.83999633789062,90.87301587301587,92.61904761904762,1.3960127103823117,1.5499405026232353,1.5360827678900728,2.9947767236168366,1.2706458107860537
2021-01-06,145.5,93.65079365079364,94.76190476190476,1.5562886960333455,1.7411485709150245,1.704031006371068,3.194985553941641,1.7257970108470257
2021-01-07,147.05999755859375,97.22222222222221,96.82539682539682,1.6936375946810516,1.9187221492006643,1.8596615274951451,3.238761294774773,1.1854247029106741
2021-01-08,145.9199981689453,94.04761904761905,95.31746031746032,1.5017267279644604,1.7596448395785549,1.7364211165064645,2.9296273537478683,1.3720627487125272
2021-01-11,139.25,80.15873015873017,83.88888888888889,0.6430621677521825,0.9266325016596871,1.0445350973254721,2.098995570925526,1.2382294184432225
2021-01-12,134.6999969482422,65.47619047619048,71.34920634920636,0.04398626057550145,0.3619215502897978,0.5738770741690215,1.2643414608544052,0.44132329340651866
2021-01-13,139.99000549316406,83.73015873015873,85.95238095238096,0.7003104577150843,1.0097066393448162,1.1198043458574538,1.9136251553742838,1.03530796386986
2021-01-14,139.92999267578125,83.33333333333334,85.79365079365078,0.6677962294796908,0.995884635129251,1.1131588219418487,2.069736197558938,1.0290493564402172
2021-01-15,138.05999755859375,75.39682539682539,80.3968253968254,0.3957865076331212,0.7622420798803636,0.9198356483255385,1.8318184879329587,0.5946801016361007
2021-01-19,136.6999969482422,71.42857142857143,76.98412698412699,0.187239232475886,0.5935785639821808,0.7793621608792913,1.5478743747789978,0.299083015769562
2021-01-20,141.32000732421875,85.71428571428571,88.4920634920635,0.7987713439911267,1.1545855891210965,1.255058552547028,1.9426733427217715,0.9779059524500067
2021-01-21,146.66000366210938,96.03174603174604,96.34920634920636,1.495885875937527,1.7901707616034825,1.8010607451749336,2.50449411114614,1.81590156248575
2021-01-22,144.1999969482422,89.68253968253968,92.93650793650794,1.1212457351440723,1.4777734241460325,1.5433646743727618,2.3097316584331207,1.3663716900551526
2021-01-25,145.5500030517578,92.46031746031747,94.6031746031746,1.2757044997706128,1.6252512903495804,1.6766826755761504,2.385053305109613,1.9983852547600534
2021-01-26,143.30999755859375,88.09523809523809,91.82539682539682,0.9280161170151064,1.3429553509291066,1.4425455607837636,1.8791379517916806,1.7646666864698868
2021-01-27,143.30999755859375,87.6984126984127,91.74603174603175,0.9006798117201283,1.3314641914248924,1.438352946753139,1.9508911894370182,1.7403372931897385
2021-01-28,137.92999267578125,72.61904761904762,79.68253968253968,0.09172515860748431,0.6794344245845079,0.8855854890086978,1.2991096226407508,1.4045316728064852
2021-01-29,145.83999633789062,92.85714285714286,94.92063492063491,1.231801639884487,1.6141870202369313,1.6896807312797073,2.039919286140235,2.209104312149443
2021-02-01,134.3000030517578,59.92063492063492,69.44444444444444,-0.5113371095311473,0.23312482385739564,0.5090418505393749,0.440125332900187,-0.08307021287558902
2021-02-02,141.6300048828125,83.73015873015873,88.57142857142857,0.5725688887055399,1.1023830166070057,1.2550531526974356,1.4683075120487585,1.5088746416415573
2021-02-03,141.14999389648438,82.53968253968253,87.85714285714286,0.47578616788312494,1.0370389760642826,1.2046114243867203,1.2793670648035045,1.4586564360372982
2021-02-04,136.58999633789062,67.06349206349206,76.42857142857142,-0.24096969156141293,0.4893678276244099,0.7384497684635487,0.1140193746252775,0.7731239674588769
2021-02-05,136.00999450683594,65.07936507936508,74.60317460317461,-0.33029221005245196,0.41714577287929766,0.6786265173396812,-0.2838066527838481,0.7130546764747343
2021-02-08,135.08999633789062,60.71428571428571,72.14285714285714,-0.4794818761275542,0.30706118222496553,0.5836416336469051,0.00758838044772181,0.12136408120191333
2021-02-09,136.64999389648438,67.06349206349206,76.74603174603175,-0.2635901358065983,0.4913613582902304,0.7407650475870513,0.9178746465985032,0.4025917655544728
2021-02-10,140.05999755859375,80.15873015873017,85.71428571428571,0.2523530837463304,0.893393564838388,1.0854664567346484,1.7147793371699884,0.7448351591142452
2021-02-11,139.3300018310547,75.79365079365078,83.57142857142857,0.102194203526893,0.8025548779974304,1.0084303176041733,1.2624408076059628,0.6765498913019281
