date,ig_oas_raw,us_10y,ig_spread_pctl_1y,ig_spread_pctl_5y,ig_spread_zscore_3m,ig_spread_zscore_1y,ig_spread_zscore_3y,ig_spread_delta_zscore_3m,ig_spread_delta_zscore_1y
2024-07-24,0.96,4.28,35.45816733067729,21.207307386814932,1.5843844190531298,-0.6491562830435879,-1.1402469291234707,0.9655567567902669,-1.162851106396224
2024-07-25,0.95,4.27,33.067729083665334,19.221604447974585,1.185016251884003,-0.7127890149591775,-1.1836434436707237,0.8306069661334349,-1.207415094803635
2024-07-26,0.95,4.2,33.067729083665334,19.221604447974585,1.150152059552612,-0.7064318304600247,-1.1843656402221034,0.827991232661678,-1.2504327485589743
2024-07-29,0.95,4.17,33.067729083665334,19.221604447974585,1.1140734446652603,-0.7000625235050192,-1.185088628133914,0.8875670165578967,-1.3344017625613571
2024-07-30,0.96,4.15,36.65338645418327,21.445591739475773,1.4156395589647988,-0.6234116334496658,-1.1432075564381043,1.0165157316819626,-1.3344344815623956
2024-07-31,0.97,4.09,43.02788844621514,23.74900714853058,1.701098768989223,-0.5465725951180186,-1.1012740874270002,1.1451788751201017,-1.3342545936645744
2024-08-01,1.0,3.99,48.60557768924303,27.402700555996823,2.5694558603336946,-0.327511860058567,-0.9740965680618967,1.3524613720575565,-1.166452444806861
2024-08-02,1.06,3.8,62.15139442231076,38.52263701350278,3.913947980574972,0.10647429125009888,-0.7190021243164979,1.7106685781081747,-0.8707121131539918
2024-08-05,1.12,3.78,70.5179282868526,44.3208895949166,4.553286364333423,0.5421897708644241,-0.4639454724943037,2.1345102850946653,-0.6161771344115222
2024-08-06,1.08,3.9,64.9402390438247,40.27005559968229,3.233618077692743,0.25971939921631015,-0.6375063778440149,1.8404310379996747,-0.7078160399362342
2024-08-07,1.07,3.96,64.14342629482071,39.237490071485304,2.7743657043027405,0.19287109504841077,-0.6825817099284797,1.6982601923491767,-0.753453654677158
2024-08-08,1.05,3.99,60.95617529880478,37.64892772041303,2.227950590738159,0.05312101177024964,-0.770530709251737,1.5486163188386364,-0.8008154209842788
2024-08-09,1.05,3.94,60.95617529880478,37.64892772041303,2.1092851994353867,0.058278692230505975,-0.7724954346186623,1.5441139067857657,-0.8033917788300281
2024-08-12,1.05,3.9,60.95617529880478,37.64892772041303,2.0064733060028854,0.06347358559053685,-0.7742166095953482,1.6025261096569314,-0.8056688015928927
2024-08-13,1.04,3.85,58.16733067729084,35.98093725178713,1.7446800963017348,-0.004423218379575606,-0.8190354649800384,1.5233600433905652,-0.8510436609985209
2024-08-14,1.02,3.83,55.37848605577689,32.08895949166005,1.3339545787717821,-0.14588347124024478,-0.906967427401513,1.4349113568629261,-0.9394758273399637
2024-08-15,0.98,3.92,45.0199203187251,25.019857029388405,0.5822550615426776,-0.4348964200293151,-1.081104183547966,1.0701817953894652,-1.1141129044537939
2024-08-16,0.98,3.89,45.0199203187251,25.019857029388405,0.55988561176729,-0.42917305501517533,-1.0821957720324233,1.0657806216895207,-1.115649015861932
2024-08-19,0.97,3.86,43.02788844621514,23.74900714853058,0.35494846402690744,-0.4973891192690293,-1.126462968349838,0.9876701455220896,-1.2016011394219526
2024-08-20,0.98,3.82,45.41832669322709,25.09928514694202,0.5190545020131193,-0.41708994004052174,-1.0842570812830938,1.0587793201458338,-1.1597881354203905
2024-08-21,0.98,3.79,45.41832669322709,25.09928514694202,0.4968377720394776,-0.4112039014125719,-1.0853540829124602,1.0547749095388759,-1.1613919511113404
2024-08-22,0.97,3.86,43.02788844621514,23.74900714853058,0.28445735167276914,-0.48024719698641055,-1.129548659119575,1.0405434265627993,-1.2061507076269258
2024-08-23,0.96,3.81,36.65338645418327,21.445591739475773,0.06847825699818892,-0.5494843665282039,-1.1736458508280794,0.9602636400350948,-1.2508122816436917
2024-08-26,0.96,3.82,36.65338645418327,21.445591739475773,0.0444030844887924,-0.5433685397385817,-1.1745277242657501,0.9547681793970406,-1.2935854133238194
2024-08-27,0.96,3.83,36.65338645418327,21.445591739475773,0.019418036645813524,-0.5372973561051059,-1.1755684677788039,0.9494469042677122,-1.2538660623707965
2024-08-28,0.96,3.84,36.65338645418327,21.445591739475773,-0.006615015136922008,-0.531284372695219,-1.176610874399004,0.9442818752539062,-1.2141346871240055
2024-08-29,0.96,3.87,36.65338645418327,21.445591739475773,-0.026809221026218254,-0.5252680641297134,-1.1776549491329518,0.8087708128395614,-1.2156242825698589
2024-08-30,0.95,3.91,33.067729083665334,19.221604447974585,-0.25365103138006795,-0.5959737268343809,-1.2220576158229612,0.6628520718744427,-1.219017736460257
2024-08-31,0.96,,37.05179282868526,21.52501985702939,-0.05446789103046519,-0.5130662496548627,-1.1796073607328645,0.6713356829749207,-1.1355007532233656
2024-09-02,0.96,,37.05179282868526,21.52501985702939,-0.07601886961368179,-0.5072055304506053,-1.180656247030292,0.8012009653736714,-1.1364942096864312
2024-09-03,0.98,3.84,49.00398406374502,25.814138204924543,0.33672357631920746,-0.34650168252550184,-1.0948317853960612,0.9526297350009905,-1.0506143176843799
2024-09-04,0.99,3.77,52.98804780876494,27.16441620333598,0.534852124012001,-0.2633017916914544,-1.0526198283268995,0.9605517366011251,-0.9670032529530457
2024-09-05,0.99,3.73,52.98804780876494,27.16441620333598,0.5110712117764726,-0.2576738653710402,-1.0539850669178823,1.023238521311833,-1.0097673968496825
2024-09-06,0.99,3.72,52.98804780876494,27.16441620333598,0.48959060318754666,-0.2518176691921255,-1.055353278368549,0.8865522544215247,-1.052479129814116
2024-09-09,0.99,3.7,52.98804780876494,27.16441620333598,0.47490653745278266,-0.24553938805101364,-1.056724475104425,0.6844143834727696,-1.136316333818649
2024-09-10,1.01,3.65,60.1593625498008,31.215250198570292,0.9052330112037875,-0.08053585212812038,-0.9708577133596802,0.8420864115782548,-1.0915161780221772
2024-09-11,1.01,3.65,60.1593625498008,31.215250198570292,0.8819128727684106,-0.07336363417369189,-0.9722601422566167,0.7750024232563117,-1.1338200383769794
2024-09-12,0.99,3.68,52.98804780876494,27.16441620333598,0.4190525198764795,-0.22660862004982568,-1.0608948244745597,0.6148514516760559,-1.2632458742945762
2024-09-13,0.99,3.66,52.98804780876494,27.16441620333598,0.40797268938476944,-0.2191785145034177,-1.0619793654074945,0.615375115116886,-1.3463472468370923
2024-09-16,0.98,3.63,49.00398406374502,25.814138204924543,0.17541604550572254,-0.29339646164107896,-1.10694082479263,0.5343277892906584,-1.4319194497529848
2024-09-17,0.97,3.65,46.21513944223107,24.384432088959493,-0.053730985899595955,-0.3688158538911092,-1.1518220045570877,0.452076066191431,-1.4760180277737678
2024-09-18,0.95,3.7,33.067729083665334,19.221604447974585,-0.5007780218737005,-0.5290377302729561,-1.2405270545379465,0.2850326230101994,-1.5638903867293656
2024-09-19,0.93,3.73,23.904382470119522,13.58220810166799,-0.9305160926362867,-0.6917668857953839,-1.3288256259346742,0.04762261055063699,-1.6513565080741945
2024-09-20,0.93,3.73,23.904382470119522,13.58220810166799,-0.9140454975526985,-0.686651303388009,-1.3293287259840008,0.11434724291008858,-1.650977811615401
2024-09-23,0.92,3.75,15.139442231075698,10.40508339952343,-1.1114025746544478,-0.7671431248350153,-1.3735946049205188,0.027197917988434295,-1.6117506467711638
2024-09-24,0.92,3.74,15.139442231075698,10.40508339952343,-1.0872148627929727,-0.7617637528391097,-1.3737660755644419,0.025911190122777872,-1.5696695728476378
2024-09-25,0.92,3.79,15.139442231075698,10.40508339952343,-1.073769370391143,-0.7567160204774046,-1.3739375883615412,0.16155620829773132,-1.6101771708004713
2024-09-26,0.92,3.79,15.139442231075698,10.40508339952343,-1.0667390124597396,-0.7517590494913614,-1.3737696247202191,0.22793950150557363,-1.6089497929321093
2024-09-27,0.92,3.75,15.139442231075698,10.40508339952343,-1.0597800626306004,-0.7468975349033736,-1.3734373649968996,0.22512315783157455,-1.6075579974684486
2024-09-30,0.92,3.81,15.139442231075698,10.40508339952343,-1.052891092796999,-0.7427833724712002,-1.3731052616910864,0.22155021262955898,-1.6888039402970179
2024-10-01,0.92,3.74,15.139442231075698,10.40508339952343,-1.052891092796999,-0.7396042093583158,-1.3727733146667238,0.2859543510182333,-1.7699945991861563
2024-10-02,0.91,3.79,12.350597609561753,8.022239872915012,-1.2591103005293216,-0.8310095159044727,-1.4161698820696782,0.186390649808866,-1.8948802765426607
2024-10-03,0.9,3.85,8.366533864541832,5.003971405877681,-1.4535984847544867,-0.9256020348215629,-1.4590341030364977,0.08366234389961036,-1.9365140622874493
2024-10-04,0.87,3.98,0.0,0.3971405877680699,-2.019853197797965,-1.2146990060418361,-1.588973338726343,-0.21347955867685586,-1.9825944523536856
2024-10-07,0.86,4.03,0.0,0.0,-2.130585961521377,-1.313863996736999,-1.6308814813367951,-0.38949083609296675,-1.9820853803725786
2024-10-08,0.87,4.04,0.398406374501992,0.47656870532168394,-1.872533066934764,-1.2173475045100743,-1.5845866670662316,-0.23148380145878378,-1.9347085743235208
2024-10-09,0.85,4.06,0.0,0.0,-2.1677261010070206,-1.4233289360191255,-1.6689618965075714,-0.4453537057985144,-2.059239636651423
2024-10-10,0.84,4.09,0.0,0.0,-2.247217708957147,-1.5341526736954811,-1.7090971675966817,-0.5639913941661218,-2.139433621854446
2024-10-11,0.84,4.08,0.0,0.0,-2.1425619470715866,-1.5445509780066795,-1.7055404701882022,-0.6511139356417723,-2.134545569856264
2024-10-14,0.84,,0.0,0.0,-2.0486855753049493,-1.558792691826529,-1.7018567356842746,-0.6725971728590862,-2.170869659363234
2024-10-15,0.83,4.03,0.0,0.0,-2.1144312738021465,-1.6756649372321957,-1.7415557761394516,-0.7966555345920798,-2.0437885536825826
2024-10-16,0.83,4.02,0.0,0.0,-2.02106320463995,-1.685633597625703,-1.7379027905086584,-0.8137664551726816,-2.038974078963922
2024-10-17,0.83,4.09,0.0,0.0,-1.936593016409517,-1.6950405433777531,-1.7345742014366738,-0.8302836706460688,-1.993069101124496
2024-10-18,0.83,4.08,0.0,0.0,-1.850672549720519,-1.708531852065892,-1.7314192798640178,-1.0593755690223041,-2.031126222957837
2024-10-21,0.85,4.19,2.788844621513944,0.5559968228752978,-1.4996085516662854,-1.4867066221739444,-1.6422756462417403,-0.773917607214767,-1.8993260938722112
2024-10-22,0.85,4.2,2.788844621513944,0.5559968228752978,-1.4506532855415946,-1.4980191382928627,-1.639534690429798,-0.791587307832838,-1.8539633364862782
2024-10-23,0.86,4.24,3.9840637450199203,0.7942811755361397,-1.2688330642284418,-1.3860835598226284,-1.5938812534662155,-0.6860210363176092,-1.765623835960033
2024-10-24,0.86,4.21,3.9840637450199203,0.7942811755361397,-1.230922693117544,-1.3955907682006234,-1.5912669859648083,-0.7721791347509577,-1.720347020519292
2024-10-25,0.85,4.25,2.788844621513944,0.5559968228752978,-1.326202266557045,-1.5304219353079949,-1.6314905477862434,-0.9838493401899763,-1.6775162748245889
2024-10-28,0.84,4.28,1.593625498007968,0.3177124702144559,-1.4125662503387422,-1.667015497361531,-1.6714062966412124,-1.339503637302964,-1.6748969007631644
2024-10-29,0.84,4.28,1.593625498007968,0.3177124702144559,-1.3726040595033153,-1.673143587067311,-1.6683004354459636,-1.77961787831741,-1.6293368937897046
2024-10-30,0.84,4.29,1.593625498007968,0.3177124702144559,-1.3619539092463402,-1.6781121802719632,-1.6649214028445805,-2.2203019511363875,-1.5834726519691005
2024-10-31,0.86,4.28,5.577689243027888,1.1119936457505957,-1.0543168105703575,-1.4087314566949163,-1.5764864786412571,-1.6684508559112263,-1.4109727562590324
2024-11-01,0.86,4.37,5.577689243027888,1.1119936457505957,-1.032039019628146,-1.4093953119813802,-1.573930572328679,-1.602266407029791,-1.3658944811362093
2024-11-04,0.86,4.31,5.577689243027888,1.1119936457505957,-1.0064603184555898,-1.4073762970149624,-1.571525822106292,-1.460497308785212,-1.279343683805465
2024-11-05,0.84,4.26,1.593625498007968,0.3177124702144559,-1.2850796207773363,-1.6858606438612689,-1.6528438596585766,-1.744139336091775,-1.3597512434913688
2024-11-06,0.8,4.42,0.0,0.0,-1.8583856666106715,-2.241073353972599,-1.819675850116006,-2.304546939563136,-1.4839856588433473
2024-11-07,0.78,4.31,0.0,0.0,-2.0950865163322643,-2.507433657675612,-1.9005632970609017,-2.503010439296036,-1.5638572285252375
2024-11-08,0.77,4.3,0.0,0.0,-2.1536406243739674,-2.6284317679405294,-1.9386250559532572,-2.4825482967002848,-1.6009750321391545
2024-11-11,0.77,,0.0,0.0,-2.048348771384015,-2.5989665686969214,-1.9341702209791392,-2.1640701486676064,-1.4704729290042113
2024-11-12,0.77,4.43,0.0,0.0,-1.954278337192738,-2.570725672648145,-1.9295662917646235,-2.1415526176329696,-1.464979144982761
2024-11-13,0.78,4.44,1.1952191235059761,0.23828435266084197,-1.733160643612108,-2.4066681127138922,-1.8831704380603085,-1.9092789934448628,-1.417692270354848
2024-11-14,0.8,4.43,1.9920318725099602,0.3971405877680699,-1.3964479739905535,-2.1074341092271287,-1.7953962599655295,-1.690344169186607,-1.2873785798273816
2024-11-15,0.8,4.43,1.9920318725099602,0.3971405877680699,-1.35066261448171,-2.093151532379905,-1.7923102849375459,-1.681947630967333,-1.325355379803808
2024-11-18,0.8,4.42,1.9920318725099602,0.3971405877680699,-1.3061254185871771,-2.0817429497237505,-1.7892360635788445,-1.60149575273734,-1.363384672563315
2024-11-19,0.8,4.39,1.9920318725099602,0.3971405877680699,-1.2630501695809502,-2.068686914460153,-1.7861735160801213,-1.519202547931949,-1.3178390528594228
2024-11-20,0.81,4.41,3.9840637450199203,0.7942811755361397,-1.086397234977638,-1.9145427796739831,-1.741197298183266,-1.3711742399354014,-1.230500660145088
2024-11-21,0.81,4.43,3.9840637450199203,0.7942811755361397,-1.0523949744788175,-1.903017464461652,-1.738270704230532,-1.365720108356546,-1.2269725950595607
2024-11-22,0.8,4.41,1.9920318725099602,0.3971405877680699,-1.155657920952102,-2.030383483465544,-1.7770120137707452,-1.499099110770325,-1.2233076049931553
2024-11-25,0.8,4.27,1.9920318725099602,0.3971405877680699,-1.1194382800516764,-2.0136202562765253,-1.7736646465785082,-1.488352192146812,-1.1776889724878892
2024-11-26,0.81,4.3,4.780876494023905,0.9531374106433679,-0.9480624696574266,-1.8521200463060974,-1.7287848037393203,-1.2561463194717164,-0.9651853956975749
2024-11-27,0.82,4.25,5.9760956175298805,1.1914217633042097,-0.7807368542981462,-1.6941482405110215,-1.6842366189889204,-1.1810819908561587,-0.920456700917659
2024-11-28,0.82,,5.9760956175298805,1.1914217633042097,-0.7547472162878625,-1.6798595459011327,-1.6813205976529184,-1.1726540154505274,-0.9590762769967388
2024-11-29,0.82,4.18,5.9760956175298805,1.1914217633042097,-0.7294713223469131,-1.6658791001341566,-1.678267152090685,-1.3193774176086548,-0.9555763170762006
2024-11-30,0.83,,7.171314741035857,1.4297061159650517,-0.5602647171077518,-1.513023019315376,-1.633717061258656,-1.2497212276239216,-0.9523206471344611
2024-12-02,0.81,4.19,4.780876494023905,0.9531374106433679,-0.8325893721501539,-1.78429817376258,-1.7130093973044986,-1.5266243083915398,-1.07276278654943
2024-12-03,0.8,4.23,1.9920318725099602,0.3971405877680699,-0.9600691465295231,-1.9113595330929023,-1.7501382244727874,-1.6595418639007768,-1.1091204506517445
2024-12-04,0.8,4.19,1.9920318725099602,0.3971405877680699,-0.9375215329163387,-1.8937066225456463,-1.7457800455267498,-1.6481672344946325,
2024-12-05,0.81,4.17,5.577689243027888,1.1119936457505957,-0.7613202549073835,-1.738518595267416,-1.7006140669771974,-1.6579827431392957,-1.0155532067964836
2024-12-06,0.81,4.15,5.577689243027888,1.1119936457505957,-0.746763278465179,-1.7241802088967726,-1.6963501891008483,-1.6508165747230807,-0.9685762898187296
2024-12-09,0.81,4.2,5.577689243027888,1.1119936457505957,-0.7292332710561062,-1.7091664070742116,-1.6918905921997631,-1.482557787024386,-0.921457521821615
2024-12-10,0.8,4.22,1.9920318725099602,0.3971405877680699,-0.9024234300954772,-1.8334237303479477,-1.7282302820275883,-1.61424521584453,-0.9569182848092308
2024-12-11,0.78,4.26,1.1952191235059761,0.23828435266084197,-1.2830216754963355,-2.092749937417987,-1.805219756201648,-1.7993534757769083,-1.0329206000825362
2024-12-12,0.79,4.32,2.3904382470119523,0.47656870532168394,-1.0725853612032616,-1.933550221621129,-1.7593552209064818,-1.5647343677300198,
2024-12-13,0.78,4.4,1.1952191235059761,0.23828435266084197,-1.268024821271568,-2.054352192179998,-1.795159580658644,-1.5253144619070418,-1.1040502467558984
2024-12-16,0.78,4.39,1.1952191235059761,0.23828435266084197,-1.2424826746085247,-2.0412994056150944,-1.7899532532654756,-1.3495325198197103,-1.2239320001262137
2024-12-17,0.79,4.4,3.187250996015936,0.6354249404289118,-0.998381490828681,-1.8912048577636875,-1.7442036235520042,-1.2045535543756785,-1.1771924421715938
2024-12-18,0.79,4.5,3.187250996015936,0.6354249404289118,-0.9758116038762128,-1.881512255601394,-1.7392585162950405,-1.1143691307663786,-1.1711643935528349
2024-12-19,0.82,4.57,11.155378486055776,2.2239872915011913,-0.2375636033073921,-1.4522466833236511,-1.6134031368921635,-0.6904829304845415,-1.0020146220265214
2024-12-20,0.82,4.52,11.155378486055776,2.2239872915011913,-0.20705549365336162,-1.4437172032932506,-1.609534146697119,-0.687001182815846,-0.9127393255725805
2024-12-23,0.82,4.59,11.155378486055776,2.2239872915011913,-0.17450407061516884,-1.4335307108437574,-1.6054866844610758,-0.681771661352396,-0.8233647483516302
2024-12-24,,4.59,0.0,0.0,,,,,
2024-12-25,,,0.0,0.0,,,,,
2024-12-26,0.81,4.58,8.366533864541832,1.6679904686258933,-0.3716912412475061,-1.5586111733507662,-1.6406400992529737,-0.8190069639924503,-0.7719375621123264
2024-12-27,0.81,4.62,8.366533864541832,1.6679904686258933,-0.34299717028965376,-1.5456005147916694,-1.635722250516361,-0.7145909988871967,-0.7664972710270221
2024-12-30,0.82,4.55,11.952191235059761,2.3828435266084194,0.04815925628919304,-1.3916804848416133,-1.5907246937651582,-0.46607845002005044,-0.7212968664833508
2024-12-31,0.82,4.58,11.952191235059761,2.3828435266084194,0.08072012149130002,-1.3803506897425506,-1.5860009208085737,-0.16565168370071448,-0.6743748486858968
2025-01-01,,,0.0,0.0,,,,,
2025-01-02,0.83,4.57,15.139442231075698,3.0182684670373314,0.5364475683489832,-1.22434481369536,-1.5401252815302315,-0.006997309185285738,-0.6291009400116749
2025-01-03,0.83,4.6,15.139442231075698,3.0182684670373314,0.5567917792349114,-1.2148390912250528,-1.5352420775663052,0.20848984479407262,-0.6243201535652702
2025-01-06,0.84,4.62,17.928286852589643,3.5742652899126295,0.959291860609561,-1.0628449767151715,-1.4907956660701434,0.4713076969803096,-0.4956321709357342
2025-01-07,0.84,4.67,17.928286852589643,3.5742652899126295,0.959291860609552,-1.0542786462008817,-1.4862428203460962,0.49027233180579777,-0.44925142464083123
2025-01-08,0.83,4.67,15.139442231075698,3.0182684670373314,0.5664500902858037,-1.1876978731725887,-1.521269996824557,0.37109481865394023,-0.4424789458717422
2025-01-09,0.83,4.68,15.139442231075698,3.0182684670373314,0.5664500902858037,-1.1779161399188756,-1.5164777326266197,0.4977487973133201,-0.4803948216304841
2025-01-10,0.83,4.77,15.139442231075698,3.0182684670373314,0.5664500902858037,-1.1686020475357617,-1.5117125227162354,0.5170315500899414,-0.5601294228115362
2025-01-13,0.84,4.79,19.12350597609562,3.8125496425734715,0.959291860609561,-1.0180106130499837,-1.4674764408364067,0.6770299303277694,-0.6001909628509019
2025-01-14,0.84,4.78,19.12350597609562,3.8125496425734715,0.9477166973778726,-1.011414929078532,-1.4629800124473349,0.6971169229873602,-0.6798233645212743
2025-01-15,0.83,4.66,15.139442231075698,3.0182684670373314,0.5680283883860542,-1.1473215511521386,-1.4980544091078232,0.3393850710218058,-0.6302725255950011
2025-01-16,0.83,4.61,15.139442231075698,3.0182684670373314,0.589557917609068,-1.1383893124168556,-1.4934918764784386,0.3596298258760071,-0.5412873148239541
2025-01-17,0.82,4.61,11.952191235059761,2.3828435266084194,0.21173763659210051,-1.2728441202083212,-1.5283213159521474,0.11323943961430727,-0.5763277637067002
2025-01-20,0.82,,11.952191235059761,2.3828435266084194,0.24772047923768417,-1.2628023148859193,-1.5237135076023194,0.13278845331470412,-0.5718265730789165
2025-01-21,0.82,4.57,11.952191235059761,2.3828435266084194,0.2752302542171489,-1.2525361967543682,-1.5191744648547252,0.27788573855362664,-0.5251428604492087
2025-01-22,0.81,4.6,8.366533864541832,1.6679904686258933,-0.15052391862388317,-1.3858668634340883,-1.553966939338308,0.2811486339274427,-0.6020800048149051
2025-01-23,0.8,4.65,4.382470119521913,0.8737092930897538,-0.5776079573528033,-1.5174655430338642,-1.5883040236771453,0.15567804403344687,-0.6360835242411443
2025-01-24,0.8,4.63,4.382470119521913,0.8737092930897538,-0.5532195524510636,-1.5040712801175034,-1.583092646036099,0.17404090015445983,-0.5881399744919042
2025-01-27,0.81,4.53,9.163346613545817,1.8268467037331215,-0.05620814594735417,-1.3481654532933445,-1.5387912968332254,0.06056600340157181,-0.5030014733327675
2025-01-28,0.81,4.55,9.163346613545817,1.8268467037331215,-0.016885105692806587,-1.3364917989716623,-1.5338840126339113,0.07290351300971798,-0.4554447639289785
2025-01-29,0.81,4.55,9.163346613545817,1.8268467037331215,0.026833543430092636,-1.3248632312046655,-1.529034600400282,0.08251306581029683,-0.40818699783879775
2025-01-30,0.81,4.52,9.163346613545817,1.8268467037331215,0.0549494976121801,-1.3133911494274122,-1.5242129143503824,0.3724694944338567,-0.40323649323736466
2025-01-31,0.82,4.58,14.741035856573706,2.938840349483717,0.5856286746908902,-1.1605291373127267,-1.480502092491488,1.0805442166598722,-0.35939682794054484
2025-02-03,0.83,4.54,19.52191235059761,3.8919777601270846,1.1023613610051597,-1.009674394325095,-1.4371441414937585,1.497759263350517,-0.23146337780914394
2025-02-04,0.82,4.52,14.741035856573706,2.938840349483717,0.5219798289865237,-1.1435363243206857,-1.4716870006065317,1.4848954436198436,-0.22386148777082782
2025-02-05,0.83,4.43,19.9203187250996,3.971405877680699,1.0876216217880574,-0.9931501184699902,-1.4285664739879922,1.6058164502269312,-0.2651762411997258
2025-02-06,0.84,4.45,25.49800796812749,5.083399523431295,1.6773980231339458,-0.8439307766031329,-1.385759499170299,1.7267948960450124,-0.2642621904453535
2025-02-07,0.84,4.49,25.49800796812749,5.083399523431295,1.638944159337559,-0.8371213333555652,-1.3820100986331547,1.569546779358327,-0.26025219263830324
2025-02-10,0.84,4.51,25.49800796812749,5.083399523431295,1.5732118105168358,-0.830180237900104,-1.3783737965488196,1.2772538713270247,-0.3407300432478495
2025-02-11,0.83,4.54,19.9203187250996,3.971405877680699,0.9169905199838743,-0.9653006760214439,-1.4134243482316262,1.127850856358461,-0.45983739530473655
2025-02-12,0.81,4.62,9.163346613545817,1.8268467037331215,-0.34626952870217614,-1.2422647019939435,-1.4869069694935317,0.8394782477298071,-0.5751001565920307
2025-02-13,0.81,4.52,9.163346613545817,1.8268467037331215,-0.35932652775498436,-1.2329756222105444,-1.4827969106884742,0.8357112922496086,-0.5282021142701115
2025-02-14,0.8,4.47,4.382470119521913,0.8737092930897538,-0.9758504899788664,-1.3665156345022826,-1.5170832354737402,0.5480271451717005,-0.6042898887786725
2025-02-17,0.8,,4.382470119521913,0.8737092930897538,-0.958671907255871,-1.3568057929248643,-1.5126857073296291,0.5462116715367877,-0.5992301715113069
2025-02-18,0.79,4.55,3.187250996015936,0.6354249404289118,-1.5527774093927555,-1.4888414855412808,-1.5464697558748564,0.5415419979242633,-0.5900691598103855
2025-02-19,0.79,4.53,3.187250996015936,0.6354249404289118,-1.5228862039361997,-1.4764835767379427,-1.5416828259820723,0.5371366795385826,-0.5422991350818885
2025-02-20,0.8,4.5,5.179282868525896,1.0325655281969817,-0.8979957975559647,-1.3217133327068586,-1.4987016123718653,0.5304067135992387,-0.4564246832355845
2025-02-21,0.81,4.42,11.155378486055776,2.2239872915011913,-0.28255941545119684,-1.1683595072699342,-1.4560740083677304,0.5257887332410873,-0.371003895429465
2025-02-24,0.81,4.4,11.155378486055776,2.2239872915011913,-0.27253857887006866,-1.158753311807174,-1.4530370514392421,0.5211062340939587,-0.2829920217379631
2025-02-25,0.84,4.3,29.482071713147413,5.877680698967434,1.4959433228940553,-0.7220924543026651,-1.3346488201537323,0.9437866458314915,-0.12218130389778903
2025-02-26,0.84,4.25,29.482071713147413,5.877680698967434,1.4684797406545125,-0.7166062572553021,-1.3309214552130846,0.7964167620600738,-0.07617587761264466
2025-02-27,0.85,4.29,35.85657370517929,7.148530579825259,1.9508913700117307,-0.568842859088804,-1.289224423296202,1.2154553146737759,0.007642861460543493
2025-02-28,0.88,4.24,41.03585657370518,9.531374106433677,3.2580954340565143,-0.13603729444543847,-1.1718435104531266,1.7753222386474639,0.12472609034148707
2025-03-03,0.89,4.16,44.6215139442231,10.484511517077046,3.3445048903864905,0.009265729178556836,-1.130782678354319,1.9029723517242032,0.1656365700376532
2025-03-04,0.89,4.22,44.6215139442231,10.484511517077046,3.0176777119552134,0.010425806119627262,-1.127766571751242,1.7489444013870432,0.2107471088726922
2025-03-05,0.87,4.28,40.23904382470119,8.419380460683081,2.040392206644096,-0.2740337160402842,-1.200503133024095,1.4501464928564884,0.0954621401003144
2025-03-06,0.88,4.29,41.43426294820717,9.610802223987292,2.2987471700568753,-0.1280840400697567,-1.159340352614806,1.581082367004455,0.1364746995285102
2025-03-07,0.89,4.32,45.41832669322709,10.643367752184272,2.5054385689773317,0.01797927768575688,-1.118344890877044,1.8514030080337045,0.13507813357221932
2025-03-10,0.91,4.22,56.17529880478087,16.759332803812548,2.992005261054148,0.3076684927677952,-1.0396605025143886,2.4004184301857823,0.17165580540386838
2025-03-11,0.94,4.28,74.5019920318725,26.37013502779984,3.5576990357522966,0.7386976390649529,-0.92336449783012,2.672247860686082,0.3306473508064526
2025-03-12,0.96,4.32,80.0796812749004,31.294678316123907,3.667193971979655,1.022292399224083,-0.845208440931331,3.076644591404081,
2025-03-13,0.97,4.27,87.25099601593625,34.233518665607626,3.4955331541544488,1.1625342665551008,-0.8050982613811345,3.2038336721701954,0.4092320142623066
2025-03-14,0.94,4.31,74.10358565737052,26.37013502779984,2.5352560452495334,0.730704014253361,-0.9164850584690666,2.6219088720170483,0.3404261145417361
2025-03-17,0.93,4.31,68.92430278884463,23.034154090548054,2.1649635220640424,0.5871007786187226,-0.9519105286870551,2.4686130342201165,0.3052997309301062
2025-03-18,0.93,4.29,68.52589641434263,23.034154090548054,2.046919165648273,0.5863492269695816,-0.9493893121981299,2.0385959102932327,0.3504175074863053
2025-03-19,0.91,4.25,56.17529880478087,16.759332803812548,1.5241095484825624,0.2998693734142171,-1.0225041988830355,1.7435865767074676,0.2776144507920628
2025-03-20,0.91,4.24,56.17529880478087,16.759332803812548,1.4656549502949787,0.30051077023741934,-1.0197705947186937,1.7340414810811766,0.2806600271842281
2025-03-21,0.92,4.25,59.76095617529881,19.459888800635426,1.6356793365894,0.4434606695298727,-0.9792172404637328,,0.36383268998789287
2025-03-24,0.9,4.34,51.79282868525896,13.661636219221604,1.174777200005655,0.15687549277420465,-1.0522755975054663,,0.2909352718288267
2025-03-25,0.9,4.31,51.39442231075697,13.661636219221604,1.1366440985050497,0.15629107171480724,-1.049473190793288,1.7149022450655733,0.37832920654065716
2025-03-26,0.91,4.35,56.17529880478087,16.918189038919778,1.306861193927065,0.29868700993609176,-1.0088575351431786,1.8442875247277613,0.4186065649510662
2025-03-27,0.91,4.38,56.17529880478087,16.918189038919778,1.2627508681873312,0.29932788354559,-1.0061875506946099,1.6910083683872033,0.29423365642093335
