date,hy_oas_raw,us_10y,hy_spread_pctl_1y,hy_spread_pctl_5y,hy_spread_zscore_3m,hy_spread_zscore_1y,hy_spread_zscore_3y,hy_spread_delta_zscore_3m,hy_spread_delta_zscore_1y
2002-11-19,9.61,3.99,68.12749003984064,90.62748212867355,-1.1539117902353833,0.7997064299110422,1.2376323277464996,-0.37092453438827,0.1883040268737899
2002-11-20,9.39,4.08,63.745019920318725,88.80063542494044,-1.5946845694165284,0.6176298317870592,1.086859862271703,-0.48055952135819124,0.12026344570385017
2002-11-21,9.15,4.14,60.55776892430279,87.68864177918984,-2.0463409975910727,0.4202422790738406,0.9224328643919998,-0.5679559623094874,0.02600358682617976
2002-11-22,9.04,4.18,58.56573705179283,86.10007942811755,-2.1988905848806333,0.32871152656376185,0.8459027988259612,-0.6938179031047054,-0.16512375531488332
2002-11-25,9.01,4.19,57.37051792828686,85.70293884034949,-2.182240869455316,0.30220445281139596,0.8235666856538121,-0.7484437986146047,-0.25248093359093315
2002-11-26,9.14,4.08,59.76095617529881,87.5297855440826,-1.8874778384629993,0.4047213468286916,0.9103503235713406,-0.6369513515414118,-0.23043453993592156
2002-11-27,8.94,4.26,55.37848605577689,84.82922954725973,-2.175251783000762,0.2413110912228738,0.7717377014953025,-0.9055021500962608,-0.3107440971522387
2002-11-28,8.94,,54.980079681274894,84.74980142970611,-2.093181286600534,0.23936692832246148,0.7698671620157134,-0.8978124782040393,-0.31588500753792803
2002-11-29,9.01,4.22,56.573705179282875,85.54408260524225,-1.8952942539460782,0.29318236496728106,0.816106144582462,-0.9974263401344674,-0.16247356878790054
2002-11-30,8.83,,53.78486055776892,84.0349483717236,-2.107642023586485,0.14626379913470633,0.690218009067325,-1.1361965020672007,-0.38392799049266857
2002-12-02,8.67,4.22,52.589641434262944,83.47895154884829,-2.249433041954059,0.01624554202598759,0.5777109830975758,-1.3351461112070757,-0.5426094388321204
2002-12-03,8.67,4.24,52.191235059760956,83.39952343129468,-2.1445502079576477,0.015274326873743855,0.5756993105828081,-1.2126712174981376,-0.5171141273385886
2002-12-04,8.81,4.18,53.38645418326693,83.95552025416998,-1.8562145761303521,0.12674897312574018,0.6710153340082228,-1.1041129572987494,-0.3882585978217652
2002-12-05,8.89,4.13,53.78486055776892,84.27323272438443,-1.6795702783488362,0.1894597767387897,0.7248485609019795,-1.0550590221864047,-0.31936614443841926
2002-12-06,9.0,4.09,56.573705179282875,85.30579825258141,-1.481066230614813,0.2777043862865302,0.7998324461047472,-0.8671272153654499,
2002-12-09,9.08,4.06,59.36254980079681,86.81493248610008,-1.3355290512327558,0.3397748232789074,0.8540436683366377,-0.8498358046266782,-0.16158235955651512
2002-12-10,9.05,4.06,58.16733067729084,86.02065131056395,-1.3474472460168716,0.31315335729716304,0.8311363105684877,-0.9012845958040379,-0.22462306211369754
2002-12-11,9.09,4.01,59.36254980079681,86.81493248610008,-1.2652535003940815,0.3430264278099288,0.8574523342231042,-0.8382713089232798,-0.19549298774591617
2002-12-12,9.06,4.01,57.76892430278885,86.02065131056395,-1.2809708866848737,0.31611410888802316,0.8344663921024259,-0.8611197645390732,-0.16062826913483863
2002-12-13,8.99,4.07,54.581673306772906,84.82922954725973,-1.3455773192211289,0.2589300311789157,0.7830418485723064,-0.9726189047693374,
2002-12-16,8.88,4.15,51.79282868525896,83.5583796664019,-1.4506724381890037,0.16737063997263993,0.7031687992520821,-1.2354983682615317,-0.21459946909435434
2002-12-17,8.9,4.13,52.191235059760956,83.87609213661636,-1.3799184571887908,0.18086414447032606,0.7155504165337266,-1.3227575922691002,-0.14474588592012383
2002-12-18,8.94,4.06,52.589641434262944,84.1143764892772,-1.2849304738734804,0.2103558334449371,0.7422633074377256,-1.4893817021540576,-0.09126583763089402
2002-12-19,9.03,3.96,56.97211155378486,85.62351072279587,-1.1314453092540706,0.28036839308671735,0.8048888963089504,-1.5523170607833008,-0.06920069108447657
2002-12-20,8.99,3.97,53.78486055776892,84.6703733121525,-1.147453794472658,0.24495040544052696,0.7744746520063263,-1.5033012382630377,-0.09116095746009412
2002-12-23,9.0,3.98,54.581673306772906,84.82922954725973,-1.1009101189399002,0.25007453069483093,0.7799258648826691,-1.4825190616387056,-0.07727454880717843
2002-12-24,9.01,3.95,54.980079681274894,85.06751389992058,-1.0550529681783274,0.25528352499222007,0.7853625470686484,-1.5950833304194032,-0.09399429147968597
2002-12-25,,,0.0,0.0,,,,,
2002-12-26,9.02,3.93,55.37848605577689,85.14694201747417,-0.9966947107632207,0.2585760540868008,0.7899907181955443,-1.4852670140681612,-0.1395794832777334
2002-12-27,9.11,3.83,59.36254980079681,86.8943606036537,-0.8572552200878306,0.32889179857142703,0.8538192266397328,-1.5302626233005685,-0.12830075686965647
2002-12-30,9.13,3.82,59.36254980079681,87.13264495631454,-0.8057024682548548,0.34234097868568675,0.8667086093967563,-1.6380860432230722,-0.1189165171537152
2002-12-31,8.9,3.83,48.20717131474104,83.08181096108022,-1.0575690837937108,0.15344855490583315,0.6965726636507392,-1.8787443405978428,-0.25587888845669693
2003-01-01,,,0.0,0.0,,,,,
2003-01-02,8.65,4.07,44.223107569721115,81.65210484511518,-1.3121433488390852,-0.052068660916148424,0.5093645120752016,-2.3454004242346325,-0.4807231638778031
2003-01-03,8.57,4.05,43.82470119521912,81.1755361397935,-1.3772268417479598,-0.11793923896963372,0.4481559123673532,-2.6603450930457697,-0.5270821906517452
2003-01-06,8.41,4.09,43.42629482071713,79.74583002382843,-1.5423948585100498,-0.24837073182904176,0.32736602291106714,-2.785381730238805,-0.6147427083350034
2003-01-07,8.26,4.04,40.63745019920319,75.13899920571883,-1.6864105853967126,-0.37034727147614144,0.21342010277214118,-2.7601282805108656,-0.7017539467306053
2003-01-08,8.18,4.0,38.24701195219124,72.67672756155679,-1.7418031568148171,-0.4354045056671518,0.15118672824852508,-2.8172698530396114,-0.7371242700457047
2003-01-09,7.95,4.19,31.872509960159363,66.32247815726767,-1.9589274422659786,-0.6213040487069386,-0.023628674652326348,-2.660570605565904,-0.8912458291149792
2003-01-10,7.92,4.16,31.47410358565737,66.00476568705321,-1.9201095166419493,-0.6441656485037478,-0.04910364549734043,-2.6662884941531644,-1.006018350772099
2003-01-13,7.92,4.15,31.47410358565737,65.9253375694996,-1.8466677694924336,-0.6425776386873351,-0.05208570077096915,-2.568542939786143,-1.0247664688096392
2003-01-14,7.96,4.1,33.067729083665334,66.71961874503575,-1.7337590403726812,-0.6104891134858974,-0.024890706606996115,-2.5298315122467656,-0.7506417126341743
2003-01-15,7.96,4.1,32.669322709163346,66.64019062748213,-1.6731352874818342,-0.6111783812749466,-0.027835964426584404,-2.4206343147772507,-0.7026491513677617
2003-01-16,7.99,4.1,33.86454183266932,67.11675933280381,-1.581939189467773,-0.5872182688244387,-0.007973716306982029,-2.3757706518048476,-0.7419728531427581
2003-01-17,8.1,4.05,37.05179282868526,70.37331215250198,-1.4017768073649708,-0.4985441520327962,0.07304329904877165,-2.282228433463954,-0.7016850156171628
2003-01-20,8.11,,37.05179282868526,70.4527402700556,-1.350313572122948,-0.4908050849304176,0.07790133997443269,-2.252042266727825,-0.719139969159971
2003-01-21,8.12,4.01,37.45019920318725,70.84988085782366,-1.303280894698849,-0.48310393979955957,0.08282407183628744,-2.2647329678872765,-0.712017426390382
2003-01-22,8.23,3.95,40.63745019920319,74.50357426528991,-1.1328969622426848,-0.39446060845809827,0.16483039182503895,-2.144852721720626,-0.6645252394629371
2003-01-23,8.16,3.98,38.24701195219124,71.96187450357426,-1.2007459917718595,-0.4515273183722913,0.10824886659935369,-2.2872456434056643,-0.7249655291020677
2003-01-24,8.21,3.94,40.23904382470119,73.78872120730739,-1.1116671973211467,-0.41166320839141746,0.1443866860836757,-2.1866524932692637,-0.6498352856950306
2003-01-27,8.29,3.98,42.23107569721115,76.48927720413026,-0.9813908045121927,-0.34787382906932873,0.2039723316007461,-2.079469039464785,-0.5635756046873028
2003-01-28,8.25,4.0,40.23904382470119,74.82128673550437,-1.0182451636660286,-0.38111995377927393,0.17038523638093486,-1.9966653805259051,-0.631755162982873
2003-01-29,8.24,4.06,39.8406374501992,74.50357426528991,-1.0098626844446523,-0.38973951277018515,0.16010734926631787,-1.850555208785245,-0.6765597058632973
2003-01-30,8.25,4.0,39.8406374501992,74.74185861795075,-0.9706457900797489,-0.38211071620428455,0.1654777327704628,-1.740050905752067,-0.6750257945998177
2003-01-31,8.29,4.0,41.832669322709165,76.40984908657666,-0.8841780959498018,-0.35024656123851877,0.19443653837805225,-1.6234084161706008,-0.6437790327646564
2003-02-03,8.21,4.01,37.84860557768924,73.31215250198571,-0.9895084676321355,-0.41533978025664775,0.12903521603769125,-1.6945223649959704,-0.7497659524015423
2003-02-04,8.28,3.96,41.03585657370518,75.85385226370136,-0.8550043280813212,-0.3587467404241187,0.18171606767118748,-1.6600794504361347,-0.7008326201329735
2003-02-05,8.23,4.02,38.24701195219124,73.94757744241461,-0.9250975934911849,-0.3991992879303473,0.1397455942516703,-1.706089665675206,-0.7894173348124168
2003-02-06,8.35,3.97,43.02788844621514,78.39555202541699,-0.6936408916864137,-0.3018111599290896,0.23250783435951158,-1.573693842436631,-0.7125350800646815
2003-02-07,8.39,3.96,43.02788844621514,79.34868943606035,-0.599583279322387,-0.2697967848610237,0.2620831253631719,-1.4995584782907767,-0.6436609467841952
2003-02-10,8.35,3.99,42.23107569721115,78.23669579030977,-0.6604249358740689,-0.3024566604530197,0.22798851693948533,-1.3864027890402084,-0.7120848955829951
2003-02-11,8.37,3.98,42.62948207171315,78.47498014297061,-0.5966240353456648,-0.286846210036904,0.2416927191003472,-1.2347697376488975,-0.6222862329896677
2003-02-12,8.5,3.93,43.42629482071713,80.85782366957903,-0.28161812800263214,-0.1829248016467834,0.3434810206606174,-1.0607143249010866,-0.39544324221510346
2003-02-13,8.69,3.89,45.0199203187251,81.89038919777602,0.19814274841131715,-0.030873663653710016,0.4935419071560334,-0.8305800935647523,-0.20027645321098952
2003-02-14,8.62,3.95,43.42629482071713,81.33439237490072,0.062158497170460666,-0.09055901802328926,0.4352901580954082,-0.7081888498103485,-0.20116169012854174
2003-02-17,8.58,,43.02788844621514,81.09610802223987,-0.014039898672087402,-0.1259726620940781,0.4010315963069114,-0.5462149411679187,-0.1965329832475315
2003-02-18,8.56,3.94,42.23107569721115,80.85782366957903,-0.04510001250957793,-0.1460280714005484,0.38282377947405305,-0.47473959796431026,-0.05280656455636551
2003-02-19,8.53,3.88,41.832669322709165,80.6989674344718,-0.10252475806621196,-0.17492473622892837,0.3564798765563804,-0.4771291890403243,0.02734715325943804
2003-02-20,8.51,3.85,41.43426294820717,80.54011119936457,-0.12978918827518227,-0.19572736781190467,0.33812887729824487,-0.6004487146405962,0.016885607228480037
2003-02-21,8.42,3.9,40.63745019920319,79.34868943606035,-0.34596302407868595,-0.27407561922515283,0.2629920568380545,-0.5153867104480266,-0.05039074823972317
2003-02-24,8.41,3.86,39.8406374501992,79.11040508339953,-0.3522242207348982,-0.286512435342519,0.2526758901808806,-0.5258793636649806,-0.08361064265921403
2003-02-25,8.45,3.81,40.63745019920319,79.74583002382843,-0.22415593878799184,-0.2584380294664341,0.2829984190703359,-0.5516203944337152,0.047485476157298506
2003-02-26,8.44,3.78,40.23904382470119,79.58697378872121,-0.23505329781814852,-0.2718311089547635,0.2725902298584569,-0.4180949080894698,0.05129806417372007
2003-02-27,8.4,3.76,38.645418326693225,78.63383637807783,-0.33158905893256,-0.31012106446920984,0.23763007016152954,-0.32636660649519744,0.005746427421440797
2003-02-28,8.38,3.71,37.84860557768924,77.99841143764893,-0.3729939289459701,-0.3319476138898938,0.21895904838143404,-0.34722194076363766,0.001354074397811461
2003-03-03,8.29,3.68,35.45816733067729,74.9801429706116,-0.5953400714057818,-0.41292638752566907,0.14496106189906124,-0.5396753606514093,-0.008647621152922141
2003-03-04,8.31,3.65,36.254980079681275,75.69499602859412,-0.5186886486953812,-0.4016970345275323,0.15907206512510344,-0.591156811266322,-0.005153357274228859
2003-03-05,8.33,3.63,36.254980079681275,76.40984908657666,-0.4402281389099142,-0.3905806383089008,0.17314442887140946,-0.668285024595431,0.02321982494061256
2003-03-06,8.31,3.67,35.45816733067729,75.5361397934869,-0.4707344978706033,-0.41343178285956933,0.1542074450466955,-0.7532066061384768,0.018580689859622856
2003-03-07,8.34,3.63,36.254980079681275,76.88641779189834,-0.3603927859899696,-0.3935327891912254,0.17657169431847097,-0.7066861464883885,-0.000984319859154703
2003-03-10,8.38,3.59,37.45019920318725,77.91898332009531,-0.21667425660170128,-0.36508353123497483,0.20734936413200683,-0.7081099590449036,0.031643752343800347
2003-03-11,8.33,3.6,35.0597609561753,76.17156473391582,-0.3394024773472999,-0.41375554728146124,0.16338995155248218,-0.7298696561694844,0.002068341339688501
2003-03-12,8.32,3.6,35.0597609561753,75.85385226370136,-0.34443406278419403,-0.421365105876849,0.1526388897849445,-0.6802951370557647,
2003-03-13,8.16,3.74,27.490039840637447,69.18189038919778,-0.8192422768019747,-0.5651296565612212,0.016237584797860628,-0.7325002965338611,-0.12264506487075523
2003-03-14,8.17,3.72,27.88844621513944,69.42017474185862,-0.7610472503985716,-0.5629689509486476,0.021978663622407264,-0.7438330954189737,-0.06485632683672729
2003-03-17,8.04,3.82,25.099601593625497,65.13105639396346,-1.1493775901334025,-0.6818932183397922,-0.09013662122803666,-0.8922490517847294,-0.21290392766358512
2003-03-18,7.91,3.91,21.51394422310757,62.112787926926124,-1.5421908795362207,-0.8003206344238388,-0.2027380607244125,-1.080689027510556,-0.3803734108516911
2003-03-19,7.88,3.98,20.717131474103585,61.55679110405083,-1.6052157848685027,-0.8315657159667131,-0.23119392520191892,-1.07651612140724,-0.4070480320615911
2003-03-20,7.84,4.01,19.52191235059761,60.683081810961085,-1.7046734755973076,-0.8710830398606901,-0.26821218843329103,-1.121157570555521,-0.48010100914316245
2003-03-21,7.69,4.11,18.326693227091635,58.30023828435266,-2.1604530170656355,-1.0070367947382153,-0.3988512327824857,-1.2623203197304353,-0.5899452163317043
2003-03-24,7.81,3.98,19.12350597609562,60.12708498808578,-1.6893806831765523,-0.9057036619510664,-0.2996221345613905,,-0.5015194194095416
2003-03-25,7.8,3.97,18.725099601593627,59.88880063542494,-1.702087651850623,-0.9193933172883463,-0.31132900222447923,-1.1779693713751471,-0.4797400455994003
2003-03-26,7.78,3.96,18.326693227091635,59.57108816521048,-1.7795931262996547,-0.941753185564711,-0.33166842607430075,-1.270644984136138,-0.5108525092154826
2003-03-27,7.76,3.95,17.928286852589643,59.33280381254964,-1.8844464830470071,-0.9633351184724211,-0.3520188532416294,-1.3056760971581078,-0.586410829256399
2003-03-28,7.75,3.92,17.131474103585656,58.85623510722796,-1.9018765362029708,-0.9759386607234718,-0.36381344599628807,-1.129387215629305,-0.6026677006434722
2003-03-31,7.72,3.83,16.733067729083665,58.5385226370135,-1.9433055191637945,-1.0067928097384518,-0.39301515592133474,,-0.5918054355210667
2003-04-01,7.61,3.84,15.53784860557769,55.83796664019063,-2.264676043627536,-1.1093060608954846,-0.49147908518794703,-1.057237399979336,-0.643798565176183
2003-04-02,7.36,3.94,13.94422310756972,53.29626687847499,-2.965053446482891,-1.3357755478965112,-0.7116829501130956,-1.2178363089268776,-0.8557271894040284
2003-04-03,7.31,3.93,12.350597609561753,52.66084193804607,-2.881567567087922,-1.3824848272655506,-0.7582797621718901,-1.1341140954365088,-0.9067779465087993
2003-04-04,7.24,3.96,10.756972111553784,52.104845115170775,-2.8540879871944917,-1.4460275483352685,-0.8223491681565711,-1.075680276859127,-0.994509632428718
2003-04-07,7.11,4.03,7.569721115537849,49.72200158856236,-2.9691831368401607,-1.5620817062484909,-0.9385201269284705,-1.126677200581339,-1.102306760099988
2003-04-08,7.21,3.95,9.56175298804781,51.628276409849086,-2.5093006657619417,-1.4723882128524686,-0.8535951455931831,-0.85108416414553,-1.0346868023995557
2003-04-09,7.31,3.93,11.952191235059761,52.58141382049245,-2.1279503080229314,-1.3835382388551027,-0.7685680446107646,-0.7393725903513549,-0.9605513981840071
2003-04-10,7.28,3.95,11.155378486055776,52.343129467831616,-2.104545830351707,-1.4109292148046075,-0.797603203387127,-0.7683515761172725,-1.0005111019317545
2003-04-11,7.21,4.0,9.163346613545817,51.38999205718825,-2.1677074733742128,-1.4740697883323228,-0.8617983492554753,-0.8635806748464254,-1.0306216970776811
2003-04-14,7.12,4.04,7.968127490039841,49.64257347100874,-2.258499722184406,-1.5580734361159003,-0.9434632118754506,-0.9468950548409537,-0.9104234334909639
2003-04-15,7.07,3.98,4.780876494023905,48.530579825258144,-2.2443394872569953,-1.6054882038211846,-0.9899556379092372,-1.018269934996746,-0.9614208702799615
2003-04-16,7.05,3.96,3.9840637450199203,48.212867355043684,-2.16393380330561,-1.6259659903596484,-1.0099375290411365,-1.1274218383268522,-0.9664869436359969
2003-04-17,6.97,3.98,2.3904382470119523,47.81572676727562,-2.205856980622448,-1.6985592093745683,-1.0830042852136945,-1.2077541244441508,-1.0828738383046472
2003-04-18,,,0.0,0.0,,,,,
2003-04-21,6.92,4.0,1.1952191235059761,47.25972994440032,-2.159810767026623,-1.7559123994047956,-1.1336787370325292,-1.3614517909466972,-1.181424014684919
2003-04-22,6.86,4.01,0.0,46.54487688641779,-2.151586838280956,-1.8097617640019223,-1.189430590265469,-1.358234445629631,-1.1505693534778394
2003-04-23,6.71,4.02,0.0,45.830023828435266,-2.2900789062114364,-1.9424901772354288,-1.3248581101624877,-1.5308269688440115,-1.2840152479124716
2003-04-24,6.69,3.93,0.0,45.671167593328036,-2.193077743980343,-1.9558962191941631,-1.3446823019011003,-1.6080223901248343,-1.354231167122275
2003-04-25,6.68,3.91,0.0,45.591739475774425,-2.091166939521732,-1.960237298243015,-1.3554722350555108,-1.579117344463741,-1.3565863096453523
